,0
303,GPR160
304,DOCK11
305,RRS1
306,EPB41L5
307,DRAM1
308,NVL
309,GEMIN5
310,CLMN
311,SOWAHA
312,PLPP2
313,CH507-9B2.5
314,ERBB4
315,INPP5J
316,CTSD
317,DOK7
318,FCMR
319,CALML5
320,BCAR3
321,RBL2
322,ANXA9
323,BCL2
324,SOCS2
325,RNF152
326,KCTD12
327,SLC2A1
328,PNPLA7
329,MTHFD1L
330,PLEKHA6
331,TBC1D2
332,KIAA1211L
333,ID2
334,JPH1
335,JAG2
336,CAMK2N1
337,GATA4
338,BMF
339,XBP1
340,DLC1
341,CCDC129
342,VPS13D
343,TRAK1
344,MPPED2
345,LRRC59
346,NPY5R
347,ITGA2
348,RARA
349,CHST10
350,SMOX
351,GPNMB
352,OBSL1
353,SYT17
354,CTD-2510F5.6
355,DLK1
356,UNC5C
357,LYAR
358,PITPNM1
359,C5AR2
360,CDYL2
361,CORO1B
362,TIPARP
363,FAM208B
364,IRX3
365,ERMP1
366,SREBF1
367,IL27RA
368,UTRN
369,LYN
370,WISP2
371,TPD52L1
372,LIN7A
373,PARP9
374,DHX37
375,IL1R1
376,SOX2
377,TUBB6
378,ANKRD29
379,PDSS1
380,ZNF488
381,ELOVL5
382,PKP1
383,RHOC
384,AREG
385,RHBDF1
386,DUSP9
387,TET2
388,SPDEF
389,URB2
390,NBPF1
391,BCAS3
392,LAMP3
393,TLE2
394,DOPEY2
395,SPATS2L
396,SLC4A8
397,TSC22D1
398,SIAH2
399,TUBB2B
400,RBM24
401,IGSF3
402,SEPT8
403,PGM5
404,GDAP1
405,KCNN4
406,S1PR3
407,NRIP1
408,FDFT1
409,COPS9
410,MXD4
411,RHBG
412,METTL7A
413,GPRC5A
414,ZNF750
415,SP6
416,JAK2
417,RBBP8
418,PLEKHF2
419,PGBD5
420,SSH3
421,NEBL
422,BLK
423,HSP90AB1
424,IL20
425,TMPRSS3
426,CAD
427,HPGD
428,PKIB
429,C1ORF226
430,SGK3
431,KIF13B
432,LONRF2
433,A4GALT
434,NOP56
435,TRIM55
436,PPM1K
437,CFB
438,GJA1
439,GFRA2
440,ELF5
441,FAM101A
442,FBP1
443,STARD13
444,HERC6
445,NOP16
446,FA2H
447,PROM2
448,SLC26A2
449,MEF2D
450,IGHG4
451,EFHD1
452,VAT1L
453,LFNG
454,ADGRA3
455,SLC6A8
456,WDFY4
457,RHOV
458,WBP1
459,SUSD3
460,PPM1E
461,TOM1L2
462,THSD4
463,SLC26A1
464,ARHGAP18
465,LITAF
466,AQP3
467,FAM110C
468,BAG2
469,PDIA2
470,NTN1
471,KYNU
472,GLTP
473,ATP2C2
474,RNF43
475,ADCY5
476,CTPS1
477,DHCR7
478,NBEAL2
479,HERPUD1
480,PDZD2
481,PGR
482,SHOC2
483,C6ORF141
484,TMA16
485,NBEA
486,UTP20
487,GRPR
488,GFRA1
489,ZNF385D
490,PLIN5
491,SLC3A2
492,SMTNL2
493,ABAT
494,RP11-564A8.4
495,WDR3
496,ST6GAL1
497,RERG
498,CAMK1D
499,PLEKHA7
