,0
274,SSR3
275,PCNA
276,LIMA1
277,MTRNR2L12
278,IQGAP3
279,CENPF
280,VPS13C
281,KPNB1
282,ARRB1
283,MCM10
284,UNC13D
285,VMP1
286,SAT1
287,ZWINT
288,HMGB1
289,CENPJ
290,RECQL4
291,KNSTRN
292,HES2
293,MYH14
294,YPEL2
295,TEP1
296,CDKN3
297,BRI3BP
298,BRIP1
299,PIK3R3
300,NPNT
301,CD59
302,ANXA4
303,MTHFD2
304,EPS8L2
305,FAM46A
306,CDK1
307,NCAPG
308,KIF23
309,SUOX
310,GRN
311,UCP2
312,RMI1
313,NLN
314,MTHFD1
315,TP53INP1
316,MCM7
317,DMXL1
318,BCAR1
319,EPB41L5
320,DRAM1
321,CLMN
322,GMNN
323,WDR26
324,FGFRL1
325,DEPDC1B
326,AURKA
327,S100A16
328,CAPN1
329,CKS1B
330,EXOSC8
331,MYBL2
332,NDC80
333,TCOF1
334,SUSD6
335,CTSD
336,ZMAT3
337,SGSM3
338,BCAR3
339,RBL2
340,CDC6
341,ANXA9
342,SOCS2
343,SH3GLB2
344,RNF152
345,ASF1B
346,CDCA5
347,FUT8
348,DHFR
349,RPL22L1
350,PLEKHA6
351,WDR76
352,COL27A1
353,JPH1
354,ATP6V1A
355,ZNFX1
356,JAG2
357,LPIN3
358,SYTL1
359,HIST1H3E
360,HELLS
361,XBP1
362,COL11A2
363,TRAK1
364,LRRC59
365,PTMA
366,BIRC5
367,RPS27L
368,MR1
369,TPX2
370,CDCA8
371,CDC25A
372,SYT17
373,PCMTD1
374,BRCA1
375,KIF20A
376,BUB1
377,CLN3
378,CENPA
379,CAPG
380,KPNA2
381,SAMD12
382,FAM72B
383,EXOC7
384,HMGB3
385,DUT
386,MKI67
387,CENPU
388,CRABP2
389,CAB39L
390,PARP9
391,BBC3
392,MAD2L1
393,POLQ
394,PDSS1
395,EXO1
396,ELOVL5
397,CHTF18
398,MDC1
399,TONSL
400,IGFBP5
401,RHOC
402,KIAA1683
403,KIF2C
404,SLC6A12
405,DUSP9
406,QPRT
407,SPDEF
408,ANK1
409,TLE2
410,KIF14
411,CASC5
412,S100A11
413,TROAP
414,CAPN5
415,LDHD
416,SIAH2
417,CDC20
418,YPEL5
419,KIF4A
420,MCM8
421,S1PR3
422,PAWR
423,KIF18B
424,MXD4
425,MCM3
426,PLXNB3
427,LRP1
428,FXYD3
429,UHRF1
430,PLEKHF2
431,MGAT4A
432,NEBL
433,FAM64A
434,CROT
435,CD24
436,GTSE1
437,MOV10
438,RGL2
439,CAD
440,FBXO5
441,CCNDBP1
442,PKIB
443,KIF20B
444,SPC25
445,DEPDC1
446,TACC3
447,DLGAP5
448,POLE2
449,FBP1
450,PSRC1
451,RFC5
452,FAM83D
453,SGO2
454,PROM2
455,HNRNPAB
456,IFFO2
457,SPAG5
458,WDR62
459,MEF2D
460,NCAPG2
461,EFHD1
462,CDC45
463,SPTSSB
464,PIF1
465,COL6A1
466,E2F1
467,ZWILCH
468,RHOV
469,FER1L4
470,WBP1
471,"COPS9
"
472,NCAPH
473,TOM1L2
474,UBE2T
475,ARHGAP18
476,LITAF
477,AQP3
478,KYNU
479,WDHD1
480,CTPS1
481,SPEG
482,FDXR
483,HERPUD1
484,CCNF
485,FOXM1
486,KRT8
487,LBR
488,NBEA
489,PHF19
490,CENPN
491,ESPL1
492,FAM111B
493,SMC4
494,HSPB1
495,NCAPD2
496,INSR
497,LONP1
498,ANLN
499,DDIAS
